source_id,source_sheet,table_title,series_on_sheet,unit_codes,scales,frequencies,index_bases,sheet_kind,observations,first_period,last_period,stated_stock_flow,stated_nominal_real,stated_seasonal,stated_valuation,sample_labels,stock_flow,nominal_real,price_base_year,seasonal_adjustment,timing_basis,valuation,comparability,total_label,methodology_regime_id,reviewer_note,decision_status,component_labels
banking_indicators,2,CRÉDITOS — Personas físicas con crédito por género,3,UNRESOLVED_SOURCE_UNITS,units,monthly,,homogeneous,378,2016-01-01,2026-06-01,0,0,0,0,Personas Físicas — Masculino | Personas Físicas — Femenino | Total — Masculino,,,,,,,,,,,,
compensatory_fx_sales,Ventas(DatosMensuales),Monto de Operaciones de Divisas Compensatorias y Complementarias del Banco Central del Paraguay (millones de USD),3,USD,millions,monthly,,homogeneous,417,2015-01-31,2026-07-31,0,0,0,0,Ventas Complementarias | Ventas Compensatorias | Total Ventas,,,,,,,,,,,,
banking_indicators,5,DEPÓSITOS — Personas con depósitos por género,3,UNRESOLVED_SOURCE_UNITS,units,monthly,,homogeneous,378,2016-01-01,2026-06-01,0,0,0,0,Personas Fisicas — Masculino | Total — Masculino | Personas Fisicas — Femenino,,,,,,,,,,,,
payments,SIPAP_07,Transferencias entre Clientes de Entidades Financieras por SPI — SPI liquida sólo PYG — Cant. Operaciones — Importe Destino — 2013/11 — 2013/12,2,PYG,units,monthly,,homogeneous,102,2022-05-31,2026-07-31,0,0,0,0,column_4 | column_3,,,,,,,,,,,,
exchange_rates,USD Prom,Estudios Económicos — COTIZACION DEL DOLAR AMERICANO — Promedio Mensual,2,PYG_PER_USD,units,monthly,,homogeneous,902,1989-01-31,2026-07-31,0,0,0,0,USD — COMPRA | USD — VENTA,,,,,,,,,,,,
payments,CCE,Transferencias entre clientes de EMPE (Cámara Compensadora de EMPE) — Transferencias entre clientes - PYG — Transacciones — 2020/01 — 2020/02 — 2020/03,2,PYG,units,monthly,,homogeneous,140,2020-10-31,2026-07-31,0,0,0,0,column_3 | column_4,,,,,,,,,,,,
exchange_rates,REAL Fin Mes,Estudios Económicos — COTIZACIÓN DEL REAL EN EL MERCADO FLUCTUANTE — Fin de Periodo,2,PYG_PER_BRL,units,monthly,,homogeneous,782,1994-01-31,2026-07-31,2,0,0,0,BRL — VENTA | BRL — COMPRA,,,,,,,,,,,,
exchange_rates,PESO Fin Mes,Estudios Económicos — COTIZACIÓN DEL PESO EN EL MERCADO FLUCTUANTE — Fin de Periodo,2,PYG_PER_ARS,units,monthly,,homogeneous,782,1994-01-31,2026-07-31,2,0,0,0,ARS — COMPRA | ARS — VENTA,,,,,,,,,,,,
exchange_rates,EURO Fin Mes,Estudios Económicos — COTIZACIÓN DEL EURO EN EL MERCADO FLUCTUANTE — Fin de Período,2,PYG_PER_EUR,units,monthly,,homogeneous,590,2002-01-31,2026-07-31,2,0,0,0,EUR — COMPRA | EUR — VENTA,,,,,,,,,,,,
exchange_rates,USD Fin Mes,Estudios Económicos — COMPRA — COTIZACIONES DEL DOLAR EN EL MERCADO FLUCTUANTE — Fin de Período,2,PYG_PER_USD,units,annual,,homogeneous,50,1945-12-31,1969-12-31,2,0,0,0,USD — COMPRA | USD — VENTA,,,,,,,,,,,,
economic_annex,CUADRO 9,Indicador Mensual de la Actividad Económica del Paraguay (IMAEP). — Índice base 2014 = 100.,2,INDEX,units,monthly,base 2014 = 100,homogeneous,780,1994-01-01,2026-06-01,0,0,2,0,IMAEP sin Agri. ni Bin. Serie Original | IMAEP Serie Original,,,,,,,,,,,,
economic_annex,CUADRO 57a,Cuadro Nº 57a — Retornos interanuales de Reservas Internacionales,1,UNRESOLVED_SOURCE_UNITS,units,monthly,,homogeneous,12,2021-01-31,2021-12-31,0,0,0,0,Cuadro Nº 57a — Retornos interanuales de,,,,,,,,,,,,
economic_annex,CUADRO 57b,Cuadro Nº 57b — Intereses cobrados por colocaciones de las reservas internacionales netas. — En miles de dólares.,1,USD,thousands,monthly,,homogeneous,348,1991-01-31,2020-12-31,0,0,0,0,Cuadro Nº 57b — Intereses cobrados por c,,,,,,,,,,,,
payments,AFD 01,Pagos de Intereses y Capital de Bonos emitidos por la AFD (DEPO) — En PYG — Importe Destino — 2013/11 — 2013/12 — 2014/01,1,PYG,units,monthly,,homogeneous,108,2014-06-30,2026-07-31,0,0,0,0,column_3,,,,,,,,,,,,
payments,MIHA 01,Pagos de Intereses y Capital de Bonos emitidos por el Ministerio de Hacienda (DEPO) — En PYG,1,PYG,units,monthly,,homogeneous,153,2013-11-30,2026-07-31,0,0,0,0,Importe Destino,,,,,,,,,,,,
economic_annex,CUADRO 61,Cuadro Nº 61 — Compra / Venta de divisas en el mercado cambiario local. — En miles de dólares. — Compra — Bancos comerciales — Casas de cambio,182,USD,thousands,quarterly | monthly | annual,,mixed,26306,1994-12-31,2026-07-31,0,0,0,0,Compra — Total — Spot y Efectivo | Venta — Financieras — Arbitraje — Pesos  | Venta — Total — Operación Nominal — Real | Compra — Financieras — Forward | Compra — Total — Arbitraje — Dólar | Compra — Casas de cambio — Forward | Venta — Total — Operación Nominal — Otra | Venta — Total — Canje | Venta,,,,,,,,,,,,
direct_investment,Cuadro 4,Estadísticas de Inversión Directa en Paraguay — 1995 - 2024 — Cuadro 4. Flujos de Inversión Directa por residencia del inversionista — En Dólares de Estados Unidos de América,146,USD,units,annual | quarterly,,mixed,9787,1996-03-31,2024-12-31,146,0,0,0,LIECHTENSTEIN | PORTUGAL | ARGENTINA | SUDÁFRICA | JERSEY | ITALIA | ISLA DE MAN | NORUEGA | HONG KONG | GUINEA ECUATORIAL | JAPÓN | FILIPINAS | EGIPTO | EMIRATOS ÁRABES UNIDOS | ISRAEL | ISLAS MARSHALL | COREA DEL SUR | PERÚ | CHILE | LUXEMBURGO | ECUADOR | AUSTRIA | GEORGIA | ALEMANIA | PUERTO RIC,,,,,,,,,,,,
economic_annex,CUADRO 38,Cuadro Nº 38 — Resumen de la cuenta corriente por componentes normalizados- MBP6** — En millones de dólares.,120,USD,millions,quarterly | annual,,mixed,5460,2008-03-31,2026-03-31,0,0,0,0,"5. Servicios de construcción | 2.4 Activos de reserva | 9. Servicios de telecomunicaciones, info | D. Ingreso secundario | 6. Servicios de seguros y pensiones | PRÉSTAMO /ENDEUDAMIENTO NETO | 2. Otros sectores | 1. Remuneración de empleados | 12. Servicios del gobierno, n.i.o.p. | 2. Oro no monetari",,,,,,,,,,,,
financial_indicators,4,Cuadro Nº 4 — Saldos desglosados por plazo y cartera - Bancos,94,PYG | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,17484,2011-01-31,2026-06-30,94,0,0,0,MN — Tasa Pasiva — Títulos Valores — Tít | MN — Tasa Activa — Desarrollo — Préstamo | MN — Tasa Pasiva — Depósitos a la Vista | ME — Activa — Total — Otros Depósitos | ME — Tasa Activa — Consumo — Total | MN — Tasa Activa — Otros — Préstamos Var | ME — Tasa Pasiva — CDA — CDA > 365 días | MN — Tasa,,,,,,,,,,,,
financial_indicators,7,Cuadro Nº 7 — Saldos desglosados por plazo y cartera - Financieras,94,PYG | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,17425,2011-01-31,2026-06-30,94,0,0,0,MN — Tasa Activa — Vivienda — Préstamo P | ME — Tasa Pasiva — Depósitos a la Vista  | ME — Tasa Activa — Comercial — Préstamo  | ME — Tasa Activa — Vivienda — Préstamo P | MN — Tasa Activa — Desarrollo — Total | MN — Pasiva — Total — Sobregiros | ME — Tasa Activa — Otros — Préstamos Var | ME — Tasa,,,,,,,,,,,,
economic_annex,CUADRO 40,Cuadro Nº 40 — Balanza de pagos de Paraguay.** — Presentación analítica - (MBP6) — En millones de dólares.,88,USD,millions,annual | quarterly,,mixed,4004,2008-03-31,2026-03-31,0,0,0,0,"D. Errores y omisiones netos | Total, grupos A a D (Balanza global) | 17.4 Otros sectores | 1. Bienes f.o.b. : exportaciones | 13.2 Títulos de deuda | Total, grupos A, B y C | 18. Otra inversión - pasivos | E. Financiamiento | 8. Transferencias corrientes: débito | 3. Servicios: crédito | 14. Invers",,,,,,,,,,,,
economic_annex,CUADRO 41,Cuadro Nº 41 — Posición de inversión internacional (saldos a fin de periodo)-(MBP6)** — En millones de dólares.,84,USD,millions,annual | quarterly,,mixed,3822,2008-03-31,2026-03-31,84,0,0,0,"4.1.2 Moneda y depósitos | 1.2.1 Participaciones de capital y parti | 4.1.4 Seguros, pensiones y mecanismos no | 5.2 Derechos especiales de giro | 1.1.3 Títulos de deuda | 2. Inversión de cartera | 4.2.2 Moneda y depósitos | 1.2.3 Títulos de deuda | II. Pasivos | 2.1.1 Participaciones de capital y p",,,,,,,,,,,,
economic_annex,CUADRO 39,Cuadro Nº 39 — Resumen de la Cuenta Financiera por componentes normalizados-MBP6** — En millones de dólares.,76,USD,millions,quarterly | annual,,mixed,3458,2008-03-31,2026-03-31,0,0,0,0,4.2.3 Préstamos | 1.2.1 Participaciones de capital distint | 4.2.1 Otras participaciones de capital | 2.1.2 Intrumentos de deuda | 1.1.2 Reinversión de utilidades | 2.1 Activos | 1.2 Pasivo | 4.2.5 Créditos y anticipos comerciales | 1.2.3 Intrumentos de deuda | 4.1.3 Préstamos | 4.2.7 Derechos espec,,,,,,,,,,,,
economic_annex,CUADRO 37,Cuadro Nº 37 — Balanza de pagos - presentación normalizada-(MBP6) ** — En millones de dólares.,76,USD,millions,quarterly | annual,,mixed,3445,2008-03-31,2026-03-31,0,0,0,0,4. — 4.2.5 — Créditos y anticipos comerc | 2. — Renta de la inversión | 3. — Derivados Financieros (Distintos de | 1. — Transferencias de capital — Activos | A. Bienes 1/ | 2. — 2.2 — Inver. de Cartera | II.- Cuenta de capital — Transferencias  | 1. — Inversión directa — Activos de Rese | Préstamo /,,,,,,,,,,,,
payments,SIPAP_04,"Transferencias entre Clientes de Entidades Financieras, por rango de Monto",74,COUNT | PYG | USD | EUR,millions | units,monthly,,mixed,8088,2013-11-30,2026-07-31,0,0,0,0,PYG (SPI) — 6- Más de 5 a 6 Millones — C | PYG — 2- Más de 1 a 5 Millones — Importe | PYG (SPI) — 1- Hasta 1 Millón — Cantidad | PYG (ACH) — 3- Más de 5 a 10 Millones —  | PYG (ACH) — 5- Más de 100 a 1.000 Millon | EUR — 1- Hasta 1.000 — Cantidad | PYG (SPI) — 1- Hasta 1 Millón — Importe | PYG — 3-,,,,,,,,,,,,
payments,SIPAP_05,Transferencias entre Clientes por Entidades Financieras en el LBTR — Por Entidad Financiera,73,EUR | PYG | USD,units,monthly,,mixed,9745,2013-11-30,2026-07-31,0,0,0,0,USD — BCNAPYPAXXXX | USD — VISCPYPAXXXX | USD — CRIFPYPEXXXX | EUR — VISCPYPAXXXX | USD — AMAMPYPAXXXX | USD — BNITPYPAXXXX | USD — FAMIPYPAXXXX | PYG — COMAPYPAXXXX | EUR — CITIUS33XASR | USD — BNFAPYPAXXXX | EUR — BCOPPYPAXXXX | USD — FRIOPYPAXXXX | PYG — TUFIPYPAXXXX | PYG — FRIOPYPAXXXX | EUR —,,,,,,,,,,,,
direct_investment,Cuadro 6,Estadísticas de Inversión Directa en Paraguay — 1995 - 2024 — Cuadro 6. Flujos de Inversión Directa por actividad económica — En Dólares de Estados Unidos de América,68,USD,units,quarterly | annual,,mixed,4930,1996-03-31,2024-12-31,68,0,0,0,06 PRODUCCIÓN DE CARNE — SECUNDARIO | 18 MINERALES NO METÁLICOS — SECUNDARIO | 31 RESTAURANTES Y HOTELES — TERCIARIO | 16 PRODUCCIÓN DE PAPEL Y PRODUCTOS DE PA | 20 PRODUCTOS METÁLICOS — SECUNDARIO | 02 GANADERÍA — PRIMARIO | 14 PRODUCCIÓN DE CUERO Y CALZADO — SECUN | 10 PRODUCCIÓN DE AZÚCAR — SECUN,,,,,,,,,,,,
economic_annex,CUADRO 14 b,"Cuadro Nº 14 b — Índice de Precios al Consumidor (IPC) - Área Metropolitana de Asunción. — Inflación total, inflación bienes alimenticios, inflación bienes alimenticios s/fyv, inflación bienes distintos de alimentos, inflación total de bienes, inflación de servicios, inflación de renta, e inflación servicios y renta. — Base Diciembre 2017 = 100 — Serie Empalmada",44,INDEX | PERCENT,units,monthly,Base Diciembre 2017 = 100,mixed,16042,1995-01-01,2026-07-01,0,0,0,0,"IPC sin alimentos — Inter. | Índice de servicios — Inter. | Variación% — Inter. | Variación% — Mens. | Índice General — Inter. | Índice de bienes alimenticios | Índice de bienes alimenticios sin frutas | Índice del total de bienes — Inter. | IPCSAE — Inter. | Índice de renta — Inter. | IPC sin Alim,",,,,,,,,,,,,
payments,CCC 02,Cheques Pagados por Entidad Bancaria - (Cámara Compensadora de Cheques - BANCARD),42,COUNT | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,5086,2013-11-30,2026-07-31,0,0,0,0,BCPAPYPXXXXX — Cantidad | BCNAPYPAXXXX — Importe | SOLAPYPAXXXX — Cantidad | UBBRPYPXXXXX — Cantidad | BCPAPYPXXXXX — Importe | IIFAPYPAXXXX — Importe | BNITPYPAXXXX — Cantidad | FNXAPYPAXXXX — Importe | FAMIPYPAXXXX — Cantidad | BSUDPYPXXXXX — Importe | AMAMPYPAXXXX — Cantidad | BSUDPYPXXXXX — Cant,,,,,,,,,,,,
economic_annex,CUADRO 36,Cuadro Nº 36 — Ejecución Presupuestaria de la Administración Central — En miles millones de Guaraníes,38,PYG,billions,monthly | annual,,mixed,3078,2003-12-31,2026-12-31,0,0,0,0,Gastos — Gastos Total Obligado — Prestac | Gastos — Gastos Total Obligado — Servici | Ingresos — Ingreso Total Recaudado | Adquisición Neta de Activos No Financier | Gastos — Gastos Total Obligado — Ingreso | Gastos — Gastos Total Obligado — Otros G | Prestamo Neto/ Endeudam. Neto — Gastos T | Gasto,,,,,,,,,,,,
economic_annex,CUADRO 32,Cuadro N° 32 — Operaciones de la Bolsa de Valores de Asunción. — En millones de guaraníes.,38,PYG | USD,millions,monthly | annual,,mixed,7222,1994-01-01,2026-05-01,0,0,0,0,Títulos de Inversión — s/d — 0 | Total operación — s/d — 32237.786 | Certificado de Call interfinanciero — s/ | Pagarés — s/d — 0 | Cupones — s/d — 2394 | Bonos USD — s/d — 0 | Bonos — s/d — 603 | Reporto USD — s/d — 0 | Títulos de Crédito — s/d — 0 | Derivados — s/d — 0 | Cuotas de participación US,,,,,,,,,,,,
direct_investment,Cuadro 2,Estadísticas de Inversión Directa en Paraguay — 1995 - 2024 — Cuadro 2. Saldos de Inversión Directa por componentes — En Dólares de Estados Unidos de América,32,USD,units,annual | quarterly,,mixed,2336,1995-12-31,2024-12-31,32,0,0,0,TOTAL DE INVERSION DIRECTA — UTILIDADES  | BANCOS — TOTAL GENERAL | BANCOS — PRESTAMOS DE IED | EMPRESAS NO FINANCIERAS — CAPITAL | SEGUROS Y OTRAS ENTIDADES FINANCIERAS 1  | BANCOS — CAPITAL | EMPRESAS NO FINANCIERAS — TOTAL GENERAL | BANCOS — UTILIDADES REINVERTIDAS | TOTAL DE INVERSION DIRECTA —,,,,,,,,,,,,
direct_investment,Cuadro 1,Estadísticas de Inversión Directa en Paraguay — 1995 - 2024 — Cuadro 1. Flujos de Inversión Directa por componentes — En Dólares de Estados Unidos de América,32,USD,units,annual | quarterly,,mixed,2320,1996-03-31,2024-12-31,32,0,0,0,SEGUROS Y OTRAS ENTIDADES FINANCIERAS1 — | EMPRESAS NO FINANCIERAS — TOTAL GENERAL | SEGUROS Y OTRAS ENTIDADES FINANCIERAS 1  | BANCOS — CAPITAL | EMPRESAS NO FINANCIERAS — CAPITAL | EMPRESAS NO FINANCIERAS — UTILIDADES REI | EMPRESAS NO FINANCIERAS — PRESTAMOS DE I | TOTAL DE INVERSION DIRECTA — UT,,,,,,,,,,,,
economic_annex,CUADRO 58,Cuadro N° 58 — Remesas Familiares — Ingreso de divisas. — En miles de dólares.,30,USD | EUR,thousands,monthly | annual,,mixed,3600,2008-01-31,2026-12-31,0,0,0,0,Europa — Otros | Europa — Alemania | Europa — Italia | Asia — Otros | América del Norte — Otros | Asia — Japón | Resto del mundo — Otros | América Latina — Argentina | Europa — Francia | América Latina — Chile | Europa — España | Total — Otros | América Latina — Brasil | América Latina — Otros | Amé,,,,,,,,,,,,
economic_annex,CUADRO 20,Cuadro N° 20 — Operaciones cambiarias del Banco Central del Paraguay. — En millones de dólares.,30,USD,millions,quarterly | monthly | annual,,mixed,5480,1990-12-31,2026-12-31,0,0,0,0,Otras operaciones 1/ — Compra — 7 | Sector financiero — Total neto — 3=1+2 | Otras operaciones 1/ — Total neto — 9=7+ | Sector público — Compra — 4 | Otras operaciones 1/ — Venta — 8 | Operaciones netas totales — Total neto — | Sector público — Total neto — 6=4+5 | Sector público — Venta — 5 | Secto,,,,,,,,,,,,
economic_annex,CUADRO 18,Cuadro N° 18 — Balance monetario del Banco Central del Paraguay. — En millones de guaraníes. — Activos internacionales netos — Activos internos netos — Billetes y monedas en circulación (MO),29,UNRESOLVED_SOURCE_UNITS | PYG,millions,monthly | annual,,mixed,5804,1990-12-31,2026-06-30,0,0,0,0,Instrum.de P.M. — IRM 1/ — Depósitos ME  | Otros activos y pasivos — (b) — Depósito | Otros activos y pasivos — (a) — Depósito | Call 3/ — VLI 4/ — Depósitos ME — 0 | Crédito y depósito del sector público en | Otros activos y pasivos — c = (a+b) — De | Crédito y depósito del sistema bancario  | 8266,,,,,,,,,,,,
exchange_rates,Cotizaciones Diarias,Julio/2026,28,PYG_PER_AUD | PYG_PER_CLP | PYG_PER_ARS | PYG_PER_GBP | PYG_PER_BOB | PYG_PER_DKK | PYG_PER_CAD | PYG_PER_CHF | PYG_PER_SEK | PYG_PER_JPY | PYG_PER_UYU | PYG_PER_EUR | PYG_PER_USD | PYG_PER_BRL,units,daily,,mixed,644,2026-07-01,2026-07-31,0,0,0,0,Corona Sueca — compra | Dólar Australiano — compra | Euro — venta | Franco Suizo — venta | Real — compra | Corona Danesa — compra | Peso Chileno — venta | Peso Argentino — venta | Libra Esterlina — venta | Libra Esterlina — compra | Corona Danesa — venta | Dólar Australiano — venta | Dólar — venta |,,,,,,,,,,,,
economic_annex,CUADRO 15,"Cuadro Nº 15 — Índice de precios al consumidor - Área Metropolitana de Asunción. — Inflación total, inflación subyacente e inflación subyacente (X1). — Base Diciembre 2017 = 100. — Serie Empalmada",24,PERCENT | INDEX,units,monthly,Base Diciembre 2017 = 100,mixed,9546,1992-12-01,2026-07-01,0,0,0,0,Servicios tarifados — Variaciones (%) —  | Subyacente — Variaciones (%) — Mensual | Subyacente — Índice — Interanual | Servicios tarifados — Índice — Interanua | Combustibles — Índice — Interanual | Frutas y verduras — Variaciones (%) — Ac | Subyacente (X1) — Variaciones (%) — Mens | Subyacente (X1),,,,,,,,,,,,
payments,CCC 04,"Cheques rechazados en el País, por causales - (Cámara Compensadora de Cheques - BANCARD)",24,COUNT | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,3574,2013-11-30,2026-07-31,0,0,0,0,8- Presentación extemporánea — Monto | 2- Cuenta cancelada — Cantidad | 3- Firma deficiente — Monto | 8- Presentación extemporánea — Cantidad | 2- Cuenta cancelada — Monto | 7- Orden de no pago — Cantidad | 4- Endoso deficiente — Monto | 6- Fecha deficiente — Monto | 4- Endoso deficiente — Cantidad,,,,,,,,,,,,
direct_investment,Cuadro 3,"Estadísticas de Inversión Directa en Paraguay — 1995 - 2024 — Cuadro 3. Utilidades devengadas, remesadas y reinvertidas — En Dólares de Estados Unidos de América",24,USD,units,quarterly | annual,,mixed,1740,1996-03-31,2024-12-31,0,0,0,0,Utilidades remesadas — BANCOS | Utilidades devengadas — BANCOS | TOTAL UTILIDADES NO DISTRIBUIDAS — TOTAL | Utilidades remesadas — EMPRESAS NO FINAN | TOTAL UTILIDADES DEVENGADAS — TOTAL | Utilidades remesadas — SEGUROS Y OTRAS E | Utilidades no distribuidas — BANCOS | Utilidades devengadas — SEGURO,,,,,,,,,,,,
economic_annex,CUADRO 12,Cuadro Nº 12 — Índice de Sueldos y Salarios — Base Junio 2001 = 100,22,PERCENT | INDEX,units,annual | semiannual,Base Junio 2001 = 100,mixed,835,2001-06-30,2025-12-31,0,0,0,0,Intermediación Financiera | Variaciones (%) — Interanual | Industrias Manufactureras | Construcción | Transporte | Electriciadad y Agua | Comunicaciones | Índice General | Comercio | Variaciones (%) — Semestral | Servicios | Hoteles y Restaurantes,,,,,,,,,,,,
payments,OMP 04,Infraestructura de Operadoras de Medios de Pago,21,COUNT | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,1660,2018-01-31,2026-07-31,0,0,0,0,QR Débito en cuenta - Billeteras — Monto | QR Débito en cuenta — Monto | Cantidad de ATM por Operadora — UPAY | Cantidad de POS por Operadora — PROCARD  | Extracciones en ATM* — Cantidad | Cantidad de ATM por Operadora — BEPSA DE | QR Débito en cuenta — Cantidad | Total QR — Monto | Extracciones en,,,,,,,,,,,,
economic_annex,CUADRO 14 a,"Cuadro Nº 14 a — Índice de Precios al Consumidor (IPC)- Área Metropolitana de Asunción. — Inflación total, inflación bienes transables s/fyv, inflación bienes no transables, inflación bienes nacional, e inflación bienes importados s/fyv. — Series empalmadas - 2017 = 100.",20,PERCENT | INDEX,units,monthly,,mixed,7558,1995-01-01,2026-07-01,0,0,0,0,Índice de bienes transables sin frutas y | Índice de bienes no transables — Inter. | Variación% — Mens. | Índice General — Inter. | Variación% — Acum. | Índice de productos nacionales — Inter. | Variación% — Inter. | Índice de productos importados sin fruta,,,,,,,,,,,,
economic_annex,CUADRO 27,Cuadro N° 27 — Posición del BCP ante el sistema financiero. — En millones de guaraníes.,20,UNRESOLVED_SOURCE_UNITS | PYG,millions,annual | monthly,,mixed,3940,1990-12-31,2026-06-30,0,0,0,0,Crédito al sist. financiero del BCP — Si | Posición neta — Depósitos del resto del  | Depósitos del sistema financiero en el B | Crédito al sist. financiero del BCP — Re,,,,,,,,,,,,
economic_annex,CUADRO 19,Cuadro N° 19 — Instrumentos de regulación monetaria. — En millones de guaraníes.,19,PERCENT | PYG,units | millions,monthly,,mixed,5619,1993-01-01,2026-07-01,1,0,0,0,Tasa de Política Monetaria — Facilidad P | COLOCACIONES — Rendimiento promedio pond | COLOCACIONES — Tasas según Plazos (%) —  | FACILIDADES PERMAMENTES (Corredor de Tas | COLOCACIONES — Total colocaciones — Días | COLOCACIONES — Montos colocados según pl | COLOCACIONES — Saldos — Días — 456 a 728 |,,,,,,,,,,,,
payments,SIPAP_12,Transferencias por funcionalidades del SPI,18,COUNT | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,590,2022-05-31,2026-07-31,0,0,0,0,Alias Subparticipantes (B) — Importe Des | Alias (A) — Cantidad | Iniciadores de pagos (E) — Importe Desti | Alias Subparticipantes (B) — Cantidad | Transferencias ordinarias (G) — Importe  | TOTAL SPI (I) — Importe Destino | Transferencias con QR (H) | TOTAL SPI (I) — Cantidad | TOTAL ALIAS (C) — C,,,,,,,,,,,,
economic_annex,CUADRO 35,Cuadro Nº 35 — Depósitos del sector público no financiero en el Banco Central del Paraguay — En millones de guaraníes.,18,UNRESOLVED_SOURCE_UNITS | PYG,millions,monthly | annual,,mixed,3327,1990-12-31,2026-05-01,0,0,0,0,Empresas públicas — ME — 587 — 48 — 23 — | Gobierno local /1 — Total — 587 — 48 — 2 | Total — 291729 — 426041 — 326912 — 22854 | Empresas públicas — Total — 60963 — 1242 | Administración Central — Total — 102312  | Entidades descentralizadas — Total — 469 | Empresas públicas — MN — 587 — 48 — 23 — |,,,,,,,,,,,,
economic_annex,CUADRO 56a,Cuadro Nº 56a — Reservas Internacionales Netas 1/ — En millones de dólares.,18,USD,millions,annual | monthly,,mixed,3562,1990-12-31,2026-08-07,2,0,0,0,Divisas — Corresponsales en el exterior  | Otros activos de reserva — Saldo — Plazo | Otros activos de reserva — Otros — Plazo | Otros activos de reserva — Aladi neto —  | Dólares — 416.9 — 462.8 — 329.7 — 416 | Oro — 13.5 — 12.8 — 11.6 — 13.7,,,,,,,,,,,,
economic_annex,Cuadro 44b,Cuadro Nº 44b — Exportaciones por principales productos. — En cantidades.,17,TONNES | KWH,units,monthly,,mixed,6647,1994-01-01,2026-07-01,0,0,0,0,Toneladas — Total | Toneladas — Prendas y demás artículos te | Toneladas — Carne | Toneladas — Harina de soja | 1000 KWh — Energía Eléctrica | Toneladas — Fibras de algodón | Toneladas — Cueros | Toneladas — Granos de soja | Toneladas — Trigo | Toneladas — Arroz | Toneladas — Azúcar | Toneladas — Re,,,,,,,,,,,,
economic_annex,CUADRO 23,Cuadro N° 23 — Depósitos /1 del sector privado y público en bancos y financieras.,17,UNRESOLVED_SOURCE_UNITS | PYG_PER_USD | PERCENT | PYG,millions | units,monthly,,mixed,6239,1995-12-01,2026-06-30,0,0,0,0,Total de depósitos (millones de guaraníe | En moneda extranjera (en millones de gua | En moneda nacional (en millones de guara,,,,,,,,,,,,
payments,SIPAP_03,Transferencias entre clientes a través del Servicio Patrocinador (LBTR),16,UNRESOLVED_SOURCE_UNITS | COUNT | USD | PYG,units,monthly,,mixed,924,2021-10-31,2026-07-31,0,0,0,0,Sub participante a Sub participante — US | Total — PYG — Cantidad | Total — UDS — Cantidad | Total — UDS — Importe Destino | Participante Directo a sub participante  | Total — PYG — Importe Destino | Sub participante a Sub participante — PY | Sub participante a Participante Directo,,,,,,,,,,,,
economic_annex,CUADRO 14,Cuadro Nº 14 — Índice de precios al consumidor. — Área Metropolitana de Asunción. — Base diciembre 2017 = 100.,16,PERCENT | INDEX,units,monthly,Base diciembre 2017 = 100,mixed,6080,1994-12-01,2026-07-01,0,0,0,0,"Bebidas alcohol tabacos | Alojamiento agua, electricidad gas y otr | Muebles y artículos para el hogar | Variación (%) — Acumulado | Bienes servicios | Variación (%) — Interanual | Comunicación | Educación | Gasto en salud | Recreación cultura | Variación (%) — Mensual | Alimentación bebidas no alch",,,,,,,,,,,,
financial_indicators,8,,15,UNRESOLVED_SOURCE_UNITS | DAYS | COUNT | USD,units,monthly,,mixed,1743,2016-01-01,2026-06-01,0,0,0,0,PRIME 1/ | ESTER 3/ | Banco de la Reserva de Perú | Facilidad marginal de créditos | BANCOS CENTRALES | Operaciones de refinanciación | SOFR 2/ | Rango Superior | LIBOR A 6 MESES USD 4/ | Rango Inferior | Banco de la Republica de Colombia | Tasa Selic | Banco Central de Chile | SOFR 2/180 días | Fac,,,,,,,,,,,,
economic_annex,CUADRO 23a,Cuadro N° 23a — Depósitos /1 del sector privado en bancos y financieras.,15,PYG | PERCENT | UNRESOLVED_SOURCE_UNITS | PYG_PER_USD,units | millions,monthly,,mixed,5550,1995-03-01,2026-06-30,0,0,0,0,En moneda extranjera (en millones de gua | Total de depósitos (millones de guaraníe | En moneda nacional (en millones de guara,,,,,,,,,,,,
payments,CCC 03,Cheques Pagados por rango de monto - (Cámara Compensadora de Cheques - BANCARD),14,COUNT | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,2142,2013-11-30,2026-07-31,0,0,0,0,2- Entre 1.000.001 y 10.000.000 — Total  | 1- Menor e igual a 1.000.000 — Total Mon | 2- Entre 1.000.001 y 10.000.000 — Cantid | 7- Mayor que 500.000.000 — Total Monto | 5- Entre 100.000.001 y 200.000.000 — Tot | 7- Mayor que 500.000.000 — Cantidad | 3- Entre 10.000.001 y 50.000.000 — Total | 5- Ent,,,,,,,,,,,,
