old_series_id,old_public_label,old_dimensions,new_series_id,new_public_label,new_dimensions,mapping_cardinality,migration_reason,observations_before,observations_after,shared_observations,values_and_dates_preserved,old_identity_structurally_ambiguous,replacement_public_access_path,deprecation_treatment,match_method,evidence
lrm_auctions:subastas_2019:47c7d14958d44202f576a601,Plazos Estandarizados: 91 — Plazos Residuales: 98 — Promedio,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 98 — Promedio — column_11,lrm_auctions:lrm_auction_events:25c2d893c6f9c5601a2fa1ba,Tasa de interes ofertada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 98 — Tasa de interes ofertada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,18,2,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:492f3999a838cd04f14590a4,Plazos Estandarizados: 546 — Plazos Residuales: 546 — Promedio,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 546 — Promedio — column_11,lrm_auctions:lrm_auction_events:1685e492117b5f529e5fede4,Tasa de interes ofertada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 546 — Tasa de interes ofertada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,6,97,6,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:4b551f3170b65c380c5f7c82,Plazos Estandarizados: 91 — Plazos Residuales: 98 — Mínima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 98 — Mínima — column_15,lrm_auctions:lrm_auction_events:424a85ba992a651469b8aa9c,Tasa de interes asignada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 98 — Tasa de interes asignada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,18,2,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:4bf6da531b85de74e05a06a8,Plazos Estandarizados: 546 — Plazos Residuales: 546 — Montos Anunciados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 546 — Montos Anunciados,lrm_auctions:lrm_auction_events:4903e46781bded24c066fba3,Monto anunciado,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 546 — Monto anunciado,many-to-one,LRM two-level-header and annual-sheet identity remediation,6,80,6,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:4c6ee82fab987afd287f64c7,Plazos Estandarizados: 63 — Plazos Residuales: 63 — Promedio,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 63 — Promedio — column_11,lrm_auctions:lrm_auction_events:866f78c7bef2dbbffd97102c,Tasa de interes ofertada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 63 — Tasa de interes ofertada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,10,101,10,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:4d5f811ab4aa385e48ee7a01,Plazos Estandarizados: 546 — Plazos Residuales: 539 — Ofertado #,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 539 — Ofertado #,lrm_auctions:lrm_auction_events:11778e21473a8f959fd62c46,Cantidad de posturas ofertadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 539 — Cantidad de posturas ofertadas,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,4,1,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:4e5fa0b8f6756d7795ea8262,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Mínima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Mínima — column_12,lrm_auctions:lrm_auction_events:3e4433c1bcef4c44d1885fca,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 189 — Tasa de interes ofertada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,23,2,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:4f1bec8a17e46dbb05715a57,Plazos Estandarizados: 365 — Plazos Residuales: 357 — Mínima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 357 — Mínima — column_12,lrm_auctions:lrm_auction_events:67db6eb6d28f80a8e901e597,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 357 — Tasa de interes ofertada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,6,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:4f4919f4d731f9907d4bdd22,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Máxima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Máxima — column_16,lrm_auctions:lrm_auction_events:ee02dec714a8bb3dc5778d19,Tasa de interes asignada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 189 — Tasa de interes asignada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,21,2,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:50e8cd5d6a9164a387e71b58,Plazos Estandarizados: 91 — Plazos Residuales: 91 — Asignado #,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Asignado #,lrm_auctions:lrm_auction_events:d887d2a634495178c8f68742,Cantidad de posturas asignadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 91 — Cantidad de posturas asignadas,many-to-one,LRM two-level-header and annual-sheet identity remediation,10,124,10,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:513730b0cd1cc3e0f815fbea,Plazos Estandarizados: 63 — Plazos Residuales: 63 — Montos Asignados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 63 — Montos Asignados,lrm_auctions:lrm_auction_events:fb787217613c23a5c62525dd,Monto asignado,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 63 — Monto asignado,many-to-one,LRM two-level-header and annual-sheet identity remediation,9,97,9,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:51a87a18fc0fea8d47dbfae5,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Asignado #,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Asignado #,lrm_auctions:lrm_auction_events:8d5ba008c7323c388234cfb1,Cantidad de posturas asignadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 189 — Cantidad de posturas asignadas,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,21,2,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:522a9ff86f0c5f3925788c15,Plazos Estandarizados: 63 — Plazos Residuales: 56 — Promedio,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 56 — Promedio — column_11,lrm_auctions:lrm_auction_events:bcdb516cb4a2b400eeada22a,Tasa de interes ofertada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 56 — Tasa de interes ofertada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,44,2,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:54cb2a43f0f907b65c5e292d,Plazos Estandarizados: 91 — Plazos Residuales: 98 — Montos Ofertados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 98 — Montos Ofertados,lrm_auctions:lrm_auction_events:7b1a389d56b264f2de88b5f6,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 98 — Monto ofertado,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,18,2,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:57b628dd262c8254a68a400f,Plazos Estandarizados: 546 — Plazos Residuales: 546 — Ofertado #,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 546 — Ofertado #,lrm_auctions:lrm_auction_events:9c393720e8b2479098aa8be8,Cantidad de posturas ofertadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 546 — Cantidad de posturas ofertadas,many-to-one,LRM two-level-header and annual-sheet identity remediation,6,96,6,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:57e63b12970a0708ed266b9b,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Mínima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Mínima — column_15,lrm_auctions:lrm_auction_events:5d08201a35f776ac27e14679,Tasa de interes asignada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 364 — Tasa de interes asignada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,109,7,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:58d25f2d4b7cc400aeb30c64,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Montos Ofertados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Montos Ofertados,lrm_auctions:lrm_auction_events:63b728572e071ef64da19fc9,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 364 — Monto ofertado,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,111,7,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:5aec5344e114c688c24f3cfd,Plazos Estandarizados: 35 — Plazos Residuales: 35 — Montos Asignados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 35 — Montos Asignados,lrm_auctions:lrm_auction_events:8b2ea16cbbc6188cc5819563,Monto asignado,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 35 — Monto asignado,many-to-one,LRM two-level-header and annual-sheet identity remediation,4,44,4,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:5b52d906236d2d89df7e4f26,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Mínima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Mínima — column_12,lrm_auctions:lrm_auction_events:a60aaeb4484aa0fc56910dbb,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 364 — Tasa de interes ofertada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,111,7,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:5b6eb8a66c58a781bc5e1741,Plazos Estandarizados: 91 — Plazos Residuales: 91 — Mínima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Mínima — column_12,lrm_auctions:lrm_auction_events:c7024996f8abcc64ae957e12,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 91 — Tasa de interes ofertada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,10,126,10,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:5beeccad37c0b7f1f2692791,Plazos Estandarizados: 63 — Plazos Residuales: 56 — Montos Ofertados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 56 — Montos Ofertados,lrm_auctions:lrm_auction_events:46fef0eaacdb6ff6d0770c7b,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 56 — Monto ofertado,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,44,2,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:5c24be4b1e09198088c00157,Plazos Estandarizados: 365 — Plazos Residuales: 357 — Montos Asignados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 357 — Montos Asignados,lrm_auctions:lrm_auction_events:aa37806a9b55c72182b0aa4a,Monto asignado,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 357 — Monto asignado,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,6,1,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:5d71f900d8bbc611ba4983ea,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio — column_11,lrm_auctions:lrm_auction_events:eda0c835c9357271264d78d1,Tasa de interes ofertada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 182 — Tasa de interes ofertada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,10,110,10,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:5dac7e8944fc9c4ab5605db6,Plazos Estandarizados: 35 — Plazos Residuales: 35 — Mínima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 35 — Mínima — column_12,lrm_auctions:lrm_auction_events:75b27344d07fe4db82d3a89e,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 35 — Tasa de interes ofertada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,4,46,4,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:5ef665bf2bf1161dbef3b01d,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Ofertado #,lrm_auctions:lrm_auction_events:9a772374aa936201c89692bd,Cantidad de posturas ofertadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 189 — Cantidad de posturas ofertadas,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,23,2,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:6291f22e12272550ddb19294,Plazos Estandarizados: 35 — Plazos Residuales: 35 — Montos Anunciados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 35 — Montos Anunciados,lrm_auctions:lrm_auction_events:c58d80f8b5f91a89ccd756f1,Monto anunciado,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 35 — Monto anunciado,many-to-one,LRM two-level-header and annual-sheet identity remediation,5,38,5,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:640b4b056ff21faadf718dca,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Asignados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Asignados,lrm_auctions:lrm_auction_events:c2da1ec440a94045821602bc,Monto asignado,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 182 — Monto asignado,many-to-one,LRM two-level-header and annual-sheet identity remediation,10,105,10,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:66705411d4f15df9e2d9209b,Plazos Estandarizados: 63 — Plazos Residuales: 56 — Máxima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 56 — Máxima — column_16,lrm_auctions:lrm_auction_events:27c5941230f6e7f1c6872367,Tasa de interes asignada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 56 — Tasa de interes asignada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,41,2,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:66b9d20c01e888f251b5cee9,Plazos Estandarizados: 91 — Plazos Residuales: 98 — Promedio,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 98 — Promedio — column_14,lrm_auctions:lrm_auction_events:f5e74c96092c6005d31ebe00,Tasa de interes asignada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 98 — Tasa de interes asignada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,18,2,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:66ee0fb711ef0cdccd87f353,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Asignado #,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Asignado #,lrm_auctions:lrm_auction_events:1e4800b7970784f46209c594,Cantidad de posturas asignadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 364 — Cantidad de posturas asignadas,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,109,7,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:687359eed35381f1ea3c2a2a,Plazos Estandarizados: 365 — Plazos Residuales: 371 — Montos Ofertados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 371 — Montos Ofertados,lrm_auctions:lrm_auction_events:bf87a0d0fc09877cd65cd1e6,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 371 — Monto ofertado,many-to-one,LRM two-level-header and annual-sheet identity remediation,4,28,4,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:6b5c01714ee506155b1fe3f6,Plazos Estandarizados: 63 — Plazos Residuales: 63 — Ofertado #,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 63 — Ofertado #,lrm_auctions:lrm_auction_events:a987a0cb0b3018b4ca9791a9,Cantidad de posturas ofertadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 63 — Cantidad de posturas ofertadas,many-to-one,LRM two-level-header and annual-sheet identity remediation,10,100,10,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:702b30d234583a528a8b322e,Plazos Estandarizados: 546 — Plazos Residuales: 553 — Montos Ofertados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 553 — Montos Ofertados,lrm_auctions:lrm_auction_events:d7437db01e45acb3b0753323,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 553 — Monto ofertado,many-to-one,LRM two-level-header and annual-sheet identity remediation,5,40,5,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:7203bf3c80fb87c48fdf000a,Plazos Estandarizados: 365 — Plazos Residuales: 357 — Promedio,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 357 — Promedio — column_11,lrm_auctions:lrm_auction_events:b363843baeb56af80bdbe99c,Tasa de interes ofertada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 357 — Tasa de interes ofertada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,6,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:7c22f0dab2c1ad133ca5ff18,Plazos Estandarizados: 546 — Plazos Residuales: 553 — Mínima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 553 — Mínima — column_12,lrm_auctions:lrm_auction_events:540d5bb1229251d1aca18298,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 553 — Tasa de interes ofertada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,5,40,5,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:7f8c29f6df4d56cb04fd1f67,Plazos Estandarizados: 35 — Plazos Residuales: 35 — Máxima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 35 — Máxima — column_13,lrm_auctions:lrm_auction_events:374a4ba31f8676778fa29683,Tasa de interes ofertada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 35 — Tasa de interes ofertada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,4,46,4,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:7fb56ae347f47e4a1fee8f0b,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,lrm_auctions:lrm_auction_events:196b3f162f8b2d3c0f05269a,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 189 — Monto ofertado,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,23,2,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:820ff1f83b051209517929a0,Plazos Estandarizados: 91 — Plazos Residuales: 91 — Mínima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Mínima — column_15,lrm_auctions:lrm_auction_events:feb44fc079f02ea0adc8dc9f,Tasa de interes asignada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 91 — Tasa de interes asignada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,10,124,10,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:8593b0fd7a59100882b72087,Plazos Estandarizados: 35 — Plazos Residuales: 35 — Mínima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 35 — Mínima — column_15,lrm_auctions:lrm_auction_events:9932ad982171f8c33a9888a5,Tasa de interes asignada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 35 — Tasa de interes asignada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,4,44,4,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2019:85e917227ee5ad6a32b5a894,Plazos Estandarizados: 365 — Plazos Residuales: 357 — Máxima,Subastas 2019|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 357 — Máxima — column_13,lrm_auctions:lrm_auction_events:286a4e85dc9d2ea3a0d94983,Tasa de interes ofertada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 357 — Tasa de interes ofertada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,6,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
