candidate_id,source_id,original_source_label,full_series_path,data_structure,identity_basis,identity_stability,source_sheets,observation_count,earliest_period,latest_period,frequency,unit_code,primary_review_category,explore_admission_status,classification_issue_codes
lrm_auctions:subastas_2024:8134303ab3150843d314ed79,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 361 — Montos Asignados,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 361 — Montos Asignados,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 361 — Montos Asignados,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:82405bd97c8c061860f67e15,lrm_auctions,Plazos Estandarizados: 91 — Plazos Residuales: 88 — Mínima,lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 88 — Mínima,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 88 — Mínima — column_15,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:854c78fecf7deb047a7c5800,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 179 — Ofertado #,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Ofertado #,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Ofertado #,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:8a35353083e3e4d7ff2173b9,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Promedio,lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Promedio,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Promedio — column_14,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:8a8f39c64d9552658b473dc3,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Anunciados,lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Anunciados,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Anunciados,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:8ee4abb67214ff5b5781076c,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 361 — Asignado #,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 361 — Asignado #,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 361 — Asignado #,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:91e1d3736b1b953aeffd46c6,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Mínima,lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Mínima,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Mínima — column_15,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:9365ac123f90b9280ecc7156,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 361 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 361 — Máxima,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 361 — Máxima — column_13,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:97b415d80d7c8e86a2282c26,lrm_auctions,Plazos Estandarizados: 91 — Plazos Residuales: 88 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 88 — Máxima,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 88 — Máxima — column_16,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:99848dff9bfec57184c81f23,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 179 — Mínima,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Mínima,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Mínima — column_15,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:a65c9f4ad122f4d3701a65b8,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Mínima,lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Mínima,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Mínima — column_12,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:b0fa38ea352a09d1246fe3f7,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 179 — Montos Ofertados,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Montos Ofertados,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Montos Ofertados,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:b3b98e38a78dd8a5bba77ad8,lrm_auctions,Plazos Estandarizados: 63 — Plazos Residuales: 60 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 60 — Máxima,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 60 — Máxima — column_16,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:b5c0b397b0984d791d3182ea,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 179 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Máxima,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Máxima — column_16,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:b68c74fe66add5851a93736a,lrm_auctions,Plazos Estandarizados: 91 — Plazos Residuales: 88 — Promedio,lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 88 — Promedio,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 88 — Promedio — column_11,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:bdaf4b683bdd1b729f18a6c0,lrm_auctions,Plazos Estandarizados: 91 — Plazos Residuales: 88 — Promedio,lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 88 — Promedio,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 88 — Promedio — column_14,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:be3c78b1a2302907d3533305,lrm_auctions,Plazos Estandarizados: 63 — Plazos Residuales: 60 — Promedio,lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 60 — Promedio,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 60 — Promedio — column_14,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:c6d9c320de0faeda67fe31c0,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 179 — Promedio,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Promedio,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Promedio — column_11,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:cbf8b63f2a6119cfea7b1bc7,lrm_auctions,Plazos Estandarizados: 63 — Plazos Residuales: 60 — Promedio,lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 60 — Promedio,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 60 — Promedio — column_11,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:d0485662accd4c78ab4c48c3,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 361 — Montos Ofertados,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 361 — Montos Ofertados,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 361 — Montos Ofertados,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:d0579b9b2f71005bd610ee92,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 361 — Mínima,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 361 — Mínima,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 361 — Mínima — column_12,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:dbe27a13443517b1baff2e5b,lrm_auctions,Plazos Estandarizados: 546 — Plazos Residuales: 543 — Asignado #,lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 543 — Asignado #,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 543 — Asignado #,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:dc3e976122a8c61bdd57c2aa,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 179 — Asignado #,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Asignado #,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Asignado #,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:e43403c5ea6fcc8829ce7439,lrm_auctions,Plazos Estandarizados: 63 — Plazos Residuales: 60 — Asignado #,lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 60 — Asignado #,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 60 — Asignado #,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:e7cac500ab321baaab6640c2,lrm_auctions,Plazos Estandarizados: 91 — Plazos Residuales: 88 — Montos Asignados,lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 88 — Montos Asignados,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 88 — Montos Asignados,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:e971f7b83f20bf8643edd867,lrm_auctions,Plazos Estandarizados: 546 — Plazos Residuales: 543 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 543 — Máxima,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 543 — Máxima — column_16,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:ec4619c2676f318010409077,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Ofertados,lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Ofertados,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Ofertados,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:f0dfb48657eec74e8dfe796e,lrm_auctions,Plazos Estandarizados: 546 — Plazos Residuales: 543 — Montos Anunciados,lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 543 — Montos Anunciados,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 543 — Montos Anunciados,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:f2d8233572d9a948043341a4,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 361 — Ofertado #,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 361 — Ofertado #,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 361 — Ofertado #,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:f84d260b91e61df02c00c931,lrm_auctions,Plazos Estandarizados: 91 — Plazos Residuales: 88 — Montos Ofertados,lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 88 — Montos Ofertados,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 88 — Montos Ofertados,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2024:fa644206f2978e7479e6d7be,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Asignado #,lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Asignado #,event,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Asignado #,semantic_event,Subastas 2024,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2025:02547c191c1ce65581926313,lrm_auctions,Plazos Estandarizados: 546 — Plazos Residuales: 543 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 543 — Máxima,event,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 543 — Máxima — column_13,semantic_event,Subastas 2025,1,2025-12-23T00:00:00Z,2025-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2025:0259d67bfa854611884d129b,lrm_auctions,Plazos Estandarizados: 63 — Plazos Residuales: 60 — Montos Ofertados,lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 60 — Montos Ofertados,event,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 60 — Montos Ofertados,semantic_event,Subastas 2025,1,2025-12-23T00:00:00Z,2025-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2025:035530d663468cf326c314af,lrm_auctions,Plazos Estandarizados: 63 — Plazos Residuales: 60 — Mínima,lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 60 — Mínima,event,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 60 — Mínima — column_12,semantic_event,Subastas 2025,1,2025-12-23T00:00:00Z,2025-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2025:05896d317a407e07dc81011c,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 371 — Ofertado #,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 371 — Ofertado #,event,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 371 — Ofertado #,semantic_event,Subastas 2025,1,2025-07-24T00:00:00Z,2025-07-24T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2025:058b30ebf5589e4e65021935,lrm_auctions,Plazos Estandarizados: 546 — Plazos Residuales: 539 — Mínima,lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 539 — Mínima,event,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 539 — Mínima — column_15,semantic_event,Subastas 2025,1,2025-09-25T00:00:00Z,2025-09-25T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2025:06aa2766f4661a251128d357,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 175 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 175 — Máxima,event,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 175 — Máxima — column_16,semantic_event,Subastas 2025,1,2025-01-30T00:00:00Z,2025-01-30T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2025:0dea703a198af145df8a65bc,lrm_auctions,Plazos Estandarizados: 91 — Plazos Residuales: 84 — Ofertado #,lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 84 — Ofertado #,event,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 84 — Ofertado #,semantic_event,Subastas 2025,1,2025-01-30T00:00:00Z,2025-01-30T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2025:11e44d7af22139352fe30db5,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 179 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Máxima,event,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Máxima — column_13,semantic_event,Subastas 2025,1,2025-12-23T00:00:00Z,2025-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2025:14138c10e9fbb81c37d68ae7,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Máxima,event,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Máxima — column_13,semantic_event,Subastas 2025,1,2025-12-23T00:00:00Z,2025-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2025:1559234e4c66fd12ba37a626,lrm_auctions,Plazos Estandarizados: 546 — Plazos Residuales: 539 — Asignado #,lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 539 — Asignado #,event,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 539 — Asignado #,semantic_event,Subastas 2025,1,2025-09-25T00:00:00Z,2025-09-25T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2025:1768948821c500fb1ea94445,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 179 — Montos Anunciados,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Montos Anunciados,event,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 179 — Montos Anunciados,semantic_event,Subastas 2025,1,2025-12-23T00:00:00Z,2025-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2025:177eac96e4ea0818c418901a,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Ofertado #,lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Ofertado #,event,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Ofertado #,semantic_event,Subastas 2025,1,2025-12-23T00:00:00Z,2025-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
