vintage_id,source_id,source_sheet,table_title,parser_mode,parse_status,hierarchy_status,raw_nonempty_cells,parsed_observations,series_count,first_period,last_period,unit_summary,coverage_note
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.26,Intereses sobre reserva retenidas - contratos proporcionales (Guaraníes) - Exterior — Intereses sobre reserva retenidas - contratos proporcionales (Guaraníes) — Intereses sobre reservas matematicas cedidas - contratos proporcionales (Guaraníes) — Total otros ingresos reaseguros aceptados - exterior (Guaraníes),insurance_fiscal_year,documented_series,unresolved,1438,1326,78,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.27,Desafectación de previsiones (Guaraníes),insurance_fiscal_year,documented_series,unresolved,165,136,8,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.28,Comisión de seguros directos (Guaraníes) — Revisión examen de asegurabilidad (Guaraníes) — Fomento de Producción (Guaraníes) — Total Gastos de Producción (Guaraníes),insurance_fiscal_year,documented_series,unresolved,1923,1768,104,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.29,Gastos de cesión reaseguros cedidos - contratos no proporcionales (Local) — Gastos de cesión reaseguros cedidos - contratos no proporcionales — Intereses sobre reservas retenidas - contratos proporcionales (Local) — Total Gastos Reaseguros Cedidos - local,insurance_fiscal_year,documented_series,unresolved,1438,1326,78,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.3,Primas Reaseguros Aceptados (Exterior) Contratos Proporcionales (Guaraníes) — Primas Reaseguros Aceptados (Exterior) Contratos no Proporcionales (Guaraníes) — Total Primas Reaseguros Aceptados (Exterior) (Guaraníes),insurance_fiscal_year,documented_series,unresolved,1501,1377,81,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.30,Gastos de cesión reaseguros cedidos - contratos no proporcionales (Guaraníes) — Intereses sobre reservas retenidas - contratos proporcionales (Guaraníes) — Total Gastos Reaseguros Cedidos - exterior (Guaraníes),insurance_fiscal_year,documented_series,unresolved,1447,1326,78,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.31,Comisión reaseguros aceptados - contratos proporcionales (Guaraníes) — Participación utilidades reaseguros aceptados - contratos proporcionales (Guaraníes) — Participación utilidades reaseguros aceptados - contratos no proporcionales (Guaraníes) — Total Gastos Reaseguros Aceptados - Local (Guaraníes),insurance_fiscal_year,documented_series,unresolved,1922,1768,104,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.32,Comisiones reaseguros aceptados - exterior (Guaraníes) — Participación utilidades reaseguros aceptados - contratos proporcionales (Guaraníes) — Participación utilidades reaseguros aceptados - contratos no proporcionales (Guaraníes) — Total Gastos Reaseguros Aceptados - Exterior (Guaraníes),insurance_fiscal_year,documented_series,unresolved,1921,1768,104,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.33,Gastos Técnicos de Explotación,insurance_fiscal_year,documented_series,unresolved,290,255,15,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.34,Constitución de Previsiones,insurance_fiscal_year,documented_series,unresolved,164,136,8,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.35,Ingresos de inversiones,insurance_fiscal_year,documented_series,unresolved,128,102,6,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.36,Gastos de inversiones,insurance_fiscal_year,documented_series,unresolved,146,119,7,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.37,Ganancias Extraordinarias,insurance_fiscal_year,documented_series,unresolved,93,68,4,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.38,Perdidas Extraordinarias,insurance_fiscal_year,documented_series,unresolved,109,85,5,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.4,Desafectación de Provisiones Técnicas de Seguros (Guaraníes),insurance_fiscal_year,documented_series,unresolved,385,340,20,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.5,Primas Reaseguros Cedidos (Local) Contratos Proporcionales,insurance_fiscal_year,documented_series,unresolved,495,442,26,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.6,Primas Reaseguros Cedidos (Exterior) Contratos Proporcionales,insurance_fiscal_year,documented_series,unresolved,495,442,26,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.7,Constitución de Provisiones Técnicas de Seguros,insurance_fiscal_year,documented_series,unresolved,385,340,20,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.8,Siniestros Seguros Directos,insurance_fiscal_year,documented_series,unresolved,421,374,22,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,1.9,Prestaciones e Indemnizaciones Seguros de Vida,insurance_fiscal_year,documented_series,unresolved,385,340,20,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,2.1,Activos,insurance_fiscal_year,documented_series,unresolved,200,170,10,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,2.2,Pasivos,insurance_fiscal_year,documented_series,unresolved,236,204,12,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,2.3,Patrimonio Neto,insurance_fiscal_year,documented_series,unresolved,128,102,6,2009-06-30,2025-06-30,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,Caratula,SUPERINTENDENCIA DE SEGUROS — INTENDENCIA DE ESTUDIOS TECNICOS,metadata_only,unparsed,not_applicable,6,0,0,NA,NA,NA,No statistical observations claimed for this worksheet.
insurance_annex:7cb2b1d2ffa3badb8113e890,insurance_annex,Índice,Índice de Contenido — A - Primas Netas Ganadas = (4.01 + 4.02 + 4.03 + 4.04 - 5.01 - 5.02 - 5.03) — E - Otros Egresos Técnicos — 4.01 Primas Directas — Hoja 1.1 — 5.04 Gastos de Producción,metadata_only,unparsed,not_applicable,93,0,0,NA,NA,NA,No statistical observations claimed for this worksheet.
interbank_market:dbcda6fadd28e3dd5bb3afc2,interbank_market,Datos,Mercado Interbancario de Fondos (hasta 1 día) — Tasas de Interés de Facilidades Permanentes fijadas por el CPM,vertical_date,documented_series,unresolved,83694,71867,32,2010-01-04,2026-08-14,count|percent|PYG|USD,"Periods, labels, units and values extracted under a documented orientation contract."
interbank_market:dbcda6fadd28e3dd5bb3afc2,interbank_market,Datos (+ de 1 día),Mercado Interbancario de Fondos (más de 1 día),vertical_date,documented_series,unresolved,15309,7570,51,2012-01-05,2026-08-14,count|percent|PYG|source_units|USD,"Periods, labels, units and values extracted under a documented orientation contract."
interbank_market:dbcda6fadd28e3dd5bb3afc2,interbank_market,Mdo Secundario,Operaciones del Mercado Secundario de LRM y Bonos,row_event_table,documented_series,flat,4714,2037,1263,2012-03-09,2026-08-14,percent|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
liquidity_facility:d0704796350e86652138be52,liquidity_facility,ADM- LIQ- DEPOSITO,Resultado de Subasta de Depósito - Administracion de Liquidez de Corto Plazo. — Resultado de Subasta Repo - Administracion de Liquidez de Corto Plazo.,row_event_table,documented_series,flat,5510,3652,56,2016-01-20,2021-09-09,percent|PYG,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2013,SUBASTAS DE LRM 20131,row_event_table,documented_series,flat,1762,1148,784,2013-01-08,2013-12-26,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2014,SUBASTAS DE LRM 20141,row_event_table,documented_series,flat,1165,776,273,2014-01-09,2014-12-23,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2015 ,SUBASTAS DE LRM 20151,row_event_table,documented_series,flat,1058,674,200,2015-01-28,2015-12-16,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2016,SUBASTAS DE LRM 20161,row_event_table,documented_series,flat,1131,747,177,2016-01-27,2016-12-21,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2017,SUBASTAS DE LRM 20171,row_event_table,documented_series,flat,1126,742,165,2017-01-24,2017-12-20,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2018,SUBASTAS DE LRM 20181,row_event_table,documented_series,flat,1086,702,165,2018-01-24,2018-12-19,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2019,SUBASTAS DE LRM 2019,row_event_table,documented_series,flat,1146,762,154,2019-01-23,2019-12-26,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2020,SUBASTAS DE LRM 2020,row_event_table,documented_series,flat,1071,687,187,2020-01-29,2020-12-16,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2021,SUBASTAS DE LRM 2020,row_event_table,documented_series,flat,1067,683,97,2021-01-27,2021-12-22,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2022,SUBASTAS DE LRM 2020,row_event_table,documented_series,flat,1136,752,141,2022-01-26,2022-12-21,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2023,SUBASTAS DE LRM 2020,row_event_table,documented_series,flat,1085,701,146,2023-01-25,2023-12-21,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2024,SUBASTAS DE LRM 2020,row_event_table,documented_series,flat,1167,783,198,2024-01-25,2024-12-26,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2025,SUBASTAS DE LRM 2020,row_event_table,documented_series,flat,1126,742,231,2025-01-30,2025-12-23,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
lrm_auctions:b7e160f57d37a215d182eaef,lrm_auctions,Subastas 2026,SUBASTAS DE LRM 2020,row_event_table,documented_series,flat,686,452,165,2026-01-29,2026-07-30,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,AFD 01,Pagos de Intereses y Capital de Bonos emitidos por la AFD (DEPO) — En PYG — Importe Destino — 2013/11 — 2013/12 — 2014/01,vertical_date,documented_series,unresolved,267,108,1,2014-06-30,2026-07-31,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,AFD 02,Transferencias de la AFD a las Entidades Financieras - LBTR & ACH — En PYG,vertical_date,documented_series,unresolved,931,765,5,2013-11-30,2026-07-31,count|PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,AFD 03,Transferencias a la AFD de Entidades Financieras - LBTR & ACH — En PYG,vertical_date,documented_series,unresolved,589,423,5,2013-11-30,2026-07-31,count|PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,AFD 04,Transferencias de la AFD a las Entidades Financieras - LBTR & ACH,vertical_date,documented_series,unresolved,468,306,2,2013-11-30,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,AFD 05,Transferencias a la AFD de Entidades Financieras - LBTR & ACH — En USD,vertical_date,documented_series,unresolved,468,306,2,2013-11-30,2026-07-31,count|USD,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,BIC E. Bancarias,Código BIC — Entidad Financiera — AFDEPYPAXXXX — AGENCIA FINANCIERA DE DESAROLLO — AMAMPYPAXXXX — BANCO BASA S.A.,reference_dimension,reference_dimension,not_applicable,59,0,0,NA,NA,NA,BIC-to-institution reference loaded into dim_payment_participant.
payments:de7b4a670c8e2d7430cd91d6,payments,CCC 01,Cheques Compensados - (Cámara Compensadora de Cheques - BANCARD) PYG — Cheques Compensados en 1era. Sesión — Cheques Rechazados en 2da. Sesión — Compensaciones Netas Mensuales — Total País - PYG,vertical_date,documented_series,unresolved,1395,918,6,2013-11-30,2026-07-31,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,CCC 02,Cheques Pagados por Entidad Bancaria - (Cámara Compensadora de Cheques - BANCARD),vertical_date,documented_series,unresolved,5307,5086,42,2013-11-30,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,CCC 03,Cheques Pagados por rango de monto - (Cámara Compensadora de Cheques - BANCARD),vertical_date,documented_series,unresolved,2321,2142,14,2013-11-30,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,CCC 04,"Cheques rechazados en el País, por causales - (Cámara Compensadora de Cheques - BANCARD)",vertical_date,documented_series,unresolved,3768,3574,24,2013-11-30,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,CCCoop,Cámara Compensadora de Cooperativas - CABAL PYG,vertical_date,documented_series,unresolved,635,560,10,2021-12-31,2026-07-31,count|PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,CCE,Transferencias entre clientes de EMPE (Cámara Compensadora de EMPE) — Transferencias entre clientes - PYG — Transacciones — 2020/01 — 2020/02 — 2020/03,vertical_date,documented_series,unresolved,226,140,2,2020-10-31,2026-07-31,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,Indice,"BANCO CENTRAL DEL PARAGUAY — SUB GERENCIA GENERAL DE OPERACIONES FINANCIERAS — DEPARTAMENTO DE ANÁLISIS DE LOS SISTEMAS DE PAGOS — Boletín Estadístico - Julio, 2026 — SIPAP_01 — Transferencias entre Entidades Financieras (LBTR)",index_only,index_only,not_applicable,84,0,0,NA,NA,NA,Workbook table of contents; retained as raw cells.
payments:de7b4a670c8e2d7430cd91d6,payments,MIHA 01,Pagos de Intereses y Capital de Bonos emitidos por el Ministerio de Hacienda (DEPO) — En PYG,vertical_date,documented_series,unresolved,312,153,1,2013-11-30,2026-07-31,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,MIHA 02,Transferencias del Ministerio de Hacienda a Clientes de Entidades Financieras — LBTR & ACH - En PYG,vertical_date,documented_series,unresolved,931,765,5,2013-11-30,2026-07-31,count|PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,MIHA 03,Transferencias al Ministerio de Hacienda de Entidades Financieras — LBTR & ACH - En PYG,vertical_date,documented_series,unresolved,931,765,5,2013-11-30,2026-07-31,count|PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,MIHA 04,Transferencias del Ministerio de Hacienda a Clientes de Entidades Financieras — LBTR & ACH - En USD,vertical_date,documented_series,unresolved,621,459,3,2013-11-30,2026-07-31,count|USD,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,MIHA 05,Transferencias al Ministerio de Hacienda de Entidades Financieras — LBTR & ACH - En USD,vertical_date,documented_series,unresolved,621,459,3,2013-11-30,2026-07-31,count|USD,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,OMP 01,Tarjetas de Crédito - (Operadoras de Medios de Pago),vertical_date,documented_series,unresolved,1399,1268,14,2018-01-31,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,OMP 01_02,Tarjetas de Crédito - Compras por tecnología,vertical_date,documented_series,unresolved,494,434,14,2024-01-31,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,OMP 02,Tarjetas de Débito - (Operadoras de Medios de Pago),vertical_date,documented_series,unresolved,1191,1062,12,2018-01-31,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,OMP 02_02,Tarjetas de Débito - Compras por tecnología,vertical_date,documented_series,unresolved,494,434,14,2024-01-31,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,OMP 03,Tarjetas Prepagas - (Operadoras de Medios de Pago),vertical_date,documented_series,unresolved,1196,1066,12,2018-01-31,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,OMP 03_02,Tarjetas Pre Paga - Compras por tecnología,vertical_date,documented_series,unresolved,494,434,14,2024-01-31,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,OMP 04,Infraestructura de Operadoras de Medios de Pago,vertical_date,documented_series,unresolved,1797,1660,21,2018-01-31,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_01,Transferencias entre Entidades Financieras en el LBTR,vertical_date,documented_series,unresolved,866,700,6,2013-11-30,2026-07-31,count|EUR|PYG|USD,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_02,Transferencias entre Clientes de Entidades Financieras en el LBTR,vertical_date,documented_series,unresolved,1075,908,6,2013-11-30,2026-07-31,count|EUR|PYG|USD,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_03,Transferencias entre clientes a través del Servicio Patrocinador (LBTR),vertical_date,documented_series,unresolved,1016,924,16,2021-10-31,2026-07-31,count|PYG|source_units|USD,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_04,"Transferencias entre Clientes de Entidades Financieras, por rango de Monto",vertical_date,documented_series,unresolved,8361,8088,74,2013-11-30,2026-07-31,count|EUR|PYG|USD,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_05,Transferencias entre Clientes por Entidades Financieras en el LBTR — Por Entidad Financiera,horizontal_date,documented_series,unresolved,9978,9745,73,2013-11-30,2026-07-31,EUR|PYG|USD,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_06,Transferencias entre Clientes de Entidades Financieras por ACH — ACH liquida sólo PYG,vertical_date,documented_series,unresolved,620,459,3,2013-11-30,2026-07-31,count|PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_07,Transferencias entre Clientes de Entidades Financieras por SPI — SPI liquida sólo PYG — Cant. Operaciones — Importe Destino — 2013/11 — 2013/12,vertical_date,documented_series,unresolved,263,102,2,2022-05-31,2026-07-31,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_08,Transferencias entre Clientes por Entidades Financieras en el SPI — Por Entidad Financiera,horizontal_date,documented_series,unresolved,2937,2773,55,2022-05-31,2026-07-31,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_09,Transferencias entre Clientes de Entidades Financieras por SPI por día — SPI liquida sólo PYG — Domingo — Martes — Miércoles — Jueves,vertical_date,documented_series,unresolved,998,816,16,2022-05-31,2026-07-31,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_10,Transferencias entre Clientes de Entidades Financieras por SPI por franja horaria — SPI liquida sólo PYG — 00 a 02 hs — 02 a 04 hs — 04 a 06 hs — 06 a 08 hs,vertical_date,documented_series,unresolved,1418,1224,24,2022-05-31,2026-07-31,PYG,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_11,Transferencias entre clientes a través del Servicio Patrocinador (SPI),vertical_date,documented_series,unresolved,347,292,8,2023-07-31,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_12,Transferencias por funcionalidades del SPI,vertical_date,documented_series,unresolved,679,590,18,2022-05-31,2026-07-31,count|source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_13,Tipo de Alias registrados — 2023/01 — 2023/02 — 2023/03 — 2023/04 — 2023/05,vertical_date,documented_series,unresolved,281,220,7,2023-08-31,2026-07-31,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_14,Alias registrados por entidad,vertical_date,documented_series,unresolved,925,854,24,2023-01-31,2026-07-31,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
payments:de7b4a670c8e2d7430cd91d6,payments,SIPAP_15,Alias operativos por entidad (*),vertical_date,documented_series,unresolved,920,848,24,2023-01-31,2026-07-31,source_units,"Periods, labels, units and values extracted under a documented orientation contract."
